id,hello,intro1,qskip1,rwdirusa,rwdiril,rwdirlocal,qlife,qskip2,cf_prohib_co,recall,cf_lim_leader,ch_lim_inkind,cf_lim_fedmatch,cf_comment,term_leader,cf_public,qskip3,redist_hat,redist_neutral,redist_comment,referend,qskip4,app_pres_oba,app_gov_quin,app_ilag_mad,app_Ilsminl_rad,app_iltres_gian,app_ilhminl_cro,app_ilspres_cul,app_ilhspk_mad,app_sen_durb,app_sen_bur,app_ilcomp_hyn,tax_fed_val,tax_il_val,tax_local_val,tax_fairshr,qskip5,qual_air,qual_infra,qual_cops,qual_K12,econ_local,qual_parks,budgq_grp1,budgq_grp2,budgq_grp3,deficit_grp1,deficit_grp2,deficit_comment,deficit_grp3,qskip6,cuts_K12,cuts_he,cuts_he_comments,cuts_cops,cuts_parks,cuts_poor,cuts_disable,cuts_disable_comment,pen_cuts,qskip7,tax_inc09,tax_sales,tax_services,gamble_exp,sell_il_asset,sell_il_asset_comment,prim10_vote,prim10_party,primgov_grp1,primgov_grp2,qskip8,primgov_grp3,primgov_grp4,primgov_grp5,primgov_grp6,primgov_grp7,primgov_grp8,qskip9,abort_leg,lgcoup.grp1,lg_coup_rts_comments,lgcoup.grp2,lgcoup.grp3,qskip10,hc_fed_resp,hc_fed_resp_comment,gender,education,party_aff1,party_str,party_indystr,hc_haveins,hc_pub,hc_empr,hc_indy,hc_other,hc_dknr,hc_cobra,hc_union,hc_supins,relig_att_often,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again,born_again_comment,zip,birth_yr,rac_eth,hh_inc,thank,gender2,thank2,date,time,area,age,add_comments,fix_deficit_il09,prim10_gov_dem,prim10_gov_rep,lg_coup_rts,party_aff2,party_aff3,party_strength,party_aff,party_indy
868,1,1,1,9,2,2,3,1,1,2,1,2,2, ,1,2,1,3,2, ,2,1,2,4,1,2,3,9,3,4,3,4,2,3,4,5,2,1,3,5,3,2,3,1,1, , ,3, , , ,1,2,2, ,1,2,2,2, ,1,1,1,2,1,1,2, ,1,1,9, , , , , , , , ,1,1,1, , , ,1,2, ,1,6,3, ,2,1,0,0,1,0,0,0,0,0,2,1, ,5, , , , , , , , , , , , ,"I go to a Catholic church, but consider myself Christian, not Catholic.",60406,46,1,6,0,1, ,20091005,155258,2,63, ,3,9, ,1,4,3,3,5,8
869,1,1,1,2,2,2,2,1,5,2,2,2,1, ,1,3,1,3,3, ,2,1,4,3,9,9,9,3,3,9,3,4,9,5,5,5,2,1,2,3,3,2,4,2, , ,1, , , ,2,1,2,1, ,2,1,1,2, ,1,1,2,2,1,1,1, ,1,2, , ,1, , , ,9, , ,1,1, , ,1, ,1,4, ,1,5,1,1, ,1,0,1,0,0,0,0,0,0,2,1, ,22, , , , , , , , , ,2, ,2, ,60175,72,1,7,0,1, ,20091005,155407,2,39, ,2, ,9,1,1,1,1,1,1
870,1,1,1,1,9,2,1,1,3,1,1,1,1, ,2,1,1,4,1, ,9,1,1,3,1,9,2,9,9,4,1,4,9,3,3,4,2,1,1,3,2,3,4,1, , ,1, , , ,2,1,2,1, ,2,2,2,2, ,1,1,1,2,1,1,2, ,1,9, , , , , , , , , ,1,1, , ,2, ,1,1, ,1,5,3, ,4,1,1,0,1,0,0,0,0,0,5, ,3, , , , , , , , , , , , , , ,60657,45,1,4,0,1, ,20091005,155705,1,69, ,2, , ,2,3,2,3,4,6
873,1,1,1,1,3,3,1,1,2,2,1,2,1, ,3,2,1,4,2, ,2,1,1,2,2,3,2,3,2,2,1,3,2,2,2,2,3,1,2,2,2,3,5,1,1, , ,1, , , ,1,2,2, ,2,2,2,2, ,2,1,1,1,2,2,2, ,1,1, ,1, , , , , , , ,1,1, , ,1, ,1,1, ,2,6,2,2, ,1,0,1,0,0,0,0,0,0,5, ,3, , , , , , , , , , , , , , ,60614,43,1,6,0,2, ,20091005,160811,1,66, ,1,1, ,1,5,3,5,7,11
874,1,1,1,1,2,1,1,1,1,1,1,1,2, ,1,3,1,3,2, ,2,1,2,3,2,3,2,9,4,4,2,4,2,3,4,2,1,1,2,2,1,1,2,1,1, , ,3, , , ,1,1,1, ,2,1,2,2, ,1,1,2,2,1,2,2, ,1,2, , ,1,2, , , , , ,1,1, , ,2, ,1,2, ,2,4,3, ,5,1,1,0,0,0,0,0,0,0,4, ,1,99, , , , , , , , , , , ,2, ,60067,42,1,99,0,2, ,20091005,160931,2,67, ,3, ,2,2,2,1,3,3,5
875,1,1,1,2,2,2,2,1,1,2,2,2,1, ,1,3,1,5,5, ,2,1,2,2,2,9,9,9,9,9,3,3,9,3,3,3,2,1,3,2,2,2,3,2, , ,1, , , ,2,1,2,2, ,2,2,2,2, ,2,1,2,2,2,2,2, ,1,2, , ,1, , , ,9, , ,1,2, , , ,3,1,3, ,2,5,3, ,5,1,0,1,0,0,0,0,0,0,2,1, ,99, , , , , , , , , , , ,2, ,60174,52,1,6,0,2, ,20091005,161129,2,26, ,2, ,9,3,2,1,3,3,5
876,1,1,1,2,2,2,3,1,1,1,1,1,2, ,1,5,1,3,3, ,2,1,3,2,2,2,2,2,2,2,3,4,4,3,3,3,9,1,2,3,1,2,4,1, ,1, , ,2, , ,1,2,1, ,1,1,2,2, ,1,1,2,2,1,2,2, ,1,9, , , , , , , , , ,1,3,2, , , ,1,3, ,1,4,3, ,5,1,0,1,0,0,0,0,0,0,2,1, ,16, , , , , , , , , , , ,1, ,60005,49,1,5,0,1, ,20091005,162104,2,38, ,2, , ,2,2,1,3,3,5
877,1,1,1,1,1,2,3,1,2,4,5,2,2, ,2,3,1,4,1, ,2,1,1,2,1,2,2,9,2,2,1,3,3,3,3,3,2,1,2,2,1,1,2,1, , ,1, , , ,2,1,2,2, ,2,2,2,2, ,2,1,2,2,1,1,1, ,1,1, ,2, , , , , , , ,1,2, , ,2, ,1,2, ,2,6,3, ,3,1,0,1,0,0,0,0,0,0,3,1, ,5, , , , , , , , , , , , , ,60016,46,1,4,0,2, ,20091005,162122,2,63, ,2,2, ,2,4,3,3,5,7
880,1,1,1,2,9,1,1,1,3,2,5,5,2, ,1,5,1,3,2, ,2,1,3,2,9,9,9,9,9,9,9,3,9,4,3,2,2,1,1,2,1,2,2,1, , ,1, , , ,3,1,2,2, ,2,1,2,2, ,1,1,2,2,1,2,1, ,1,2, , ,1, , , ,4, , ,1,3,2, , , ,1,4, ,2,3,1,1, ,1,0,1,0,0,0,0,0,0,3,1, ,5, , , , , , , , , , , , , ,60517,52,1,5,0,2, ,20091005,162434,2,58, ,3, ,4,2,1,1,1,1,1
881,1,1,1,2,2,9,2,1,1,1,1,1,1, ,1,1,1,4,1, ,2,1,2,9,1,9,9,9,9,3,9,9,9,4,5,5,9,1,2,5,1,5,5,3, , ,1, , , ,2,1,2,2, ,2,2,2,2, ,3,1,2,2,1,1,1, ,1,1,9, , , , , , , , ,1,1, , , ,1,1,3, ,1,6,2,4, ,1,0,1,0,0,0,0,0,0,4, ,2, , , , , , , , , , , ,6, , ,60102,72,1,7,0,1, ,20091005,174236,2,36, ,2,9, ,1,4,3,4,6,10
883,1,1,1,2,2,1,2,1,3,3,2,2,2, ,1,3,1,2,2, ,2,1,3,3,2,9,2,3,3,3,4,4,2,4,4,3,2,1,2,2,2,1,3,2, ,1, , ,3, , ,1,2,1, ,2,1,2,2, ,1,1,2,1,1,2,1, ,1,2, , ,1, , , , ,1, ,1,3,2, , , ,1,2, ,2,6,3, ,5,1,0,1,0,0,0,0,0,0,2,1, ,5, , , , , , , , , , , , , ,60564,64,1,7,0,2, ,20091005,174914,2,45, ,3, ,1,2,2,1,3,3,5
886,1,1,1,2,2,1,3,1,4,2,4,4,4, ,1,4,1,4,1, ,2,1,9,9,2,3,3,2,2,3,3,3,2,4,4,4,3,1,3,3,3,4,3,4, ,1, , ,9, , ,1,2,2, ,2,2,2,2, ,2,1,2,2,1,1,2, ,1,1,10, , , , , , , , ,1,2,3, , , ,1,2, ,2,4,1,3, ,1,0,1,0,0,0,0,0,0,4, ,1,18, , , , , , , , , , , ,2, ,60630,66,1,6,0,2, ,20091005,175541,1,43, ,9,10, ,3,2,1,2,2,2
888,1,1,1,1,1,1,3,1,3,2,2,3,2, ,3,2,1,2,4, ,2,1,1,9,2,9,9,9,9,2,9,2,9,4,4,4,2,1,3,3,3,2,3,3,1, , ,2, , , ,1,2,2, ,2,2,2,1, ,2,1,2,2,2,2,2, ,1,1,9, , , , , , , , ,1,3, , ,3, ,1,1, ,2,1,2,2, ,1,1,1,0,0,0,0,0,0,1,1, ,21, , , , , , , , , , , ,2, ,60085,35,2,1,0,2, ,20091005,175635,2,19, ,2,9, ,3,5,3,5,7,11
889,1,1,1,2,2,1,3,1,2,1,2,2,2, ,2,2,1,3,3, ,2,1,2,4,2,2,9,9,9,9,3,3,9,4,5,3,2,1,4,5,3,3,3,2, , ,1, , , ,2,1,2,2, ,2,2,1,2, ,1,1,2,2,1,1,2, ,1,1, ,9, , , , , , , ,1,1, , , ,1,1,3, ,1,2,2,3, ,1,0,1,0,0,0,0,0,0,2,1, ,13, , , , , ,1, , , , , ,1, ,60133,81,5,5,0,1, ,20091005,175648,2,28, ,2,9, ,1,999,999,999,999,999
890,1,1,1,2,2,2,2,1,2,1,3,2,2, ,1,3,1,3,2, ,2,1,4,3,9,9,2,9,2,4,4,4,2,4,2,3,2,1,2,3,2,2,3,1, ,1, , ,2, , ,1,2,2, ,1,1,1,2, ,1,1,2,2,2,2,2, ,1,2, , ,1, , , , , ,5,1,1,2, , , ,1,4, ,2,5,4, ,8,1,0,1,0,0,0,0,0,0,2,1, ,13, , , , , ,1, , , , , ,2, ,60612,45,1,6,0,2, ,20091005,175735,1,34, ,2, ,5,2,6,8,6,88,88
892,1,1,1,1,2,2,4,1,2,2,2,2,2, ,5,4,1,3,2, ,3,1,2,2,1,9,9,9,2,9,2,3,9,3,4,4,3,1,3,3,4,4,4,3, ,1, , ,3, , ,1,2,2, ,2,2,2,2, ,1,1,1,2,2,2,1, ,1,4, , , , , , , , , ,1,2, , , ,2,1,1, ,1,5,3, ,8,1,0,1,0,0,0,0,0,0,2,1, ,3, ,4, , , , , , , , , ,1, ,60619,68,5,6,0,1, ,20091005,180858,1,56, ,3, , ,2,6,8,3,8,12
893,1,1,1,2,2,1,1,1,1,1,2,2,2, ,1,5,1,3,2, ,2,1,4,3,2,2,9,1,9,4,4,4,9,3,4,3,2,1,1,3,1,3,3,1,1, , ,2, , , ,1,1,9, ,2,1,9,2, ,2,1,2,2,2,2,2, ,1,9, , , , , , , , , ,1,2, , , ,2,1,4, ,1,5,1,1, ,1,1,0,1,0,0,0,0,0,2,1, ,1,2, , , , , , , , , , ,2, ,60187,32,1,5,0,1, ,20091005,181042,2,0, ,2, , ,2,1,1,1,1,1
894,1,1,1,9,9,2,4,1,2,3,9,2,2, ,3,2,1,2,3, ,2,1,1,2,1,2,2,2,2,1,1,2,2,4,4,4,3,1,3,4,5,2,5,4, , ,1, , , ,2,1,2,2, ,2,1,2,2, ,2,1,2,2,1,1,1, ,1,1,9, , , , , , , , ,1,2, , ,2, ,1,1, ,1,2,2,2, ,1,0,0,1,0,0,0,0,0,2,1, ,5, , , , , , , , , , , , , ,60619,25,2,1,0,1, ,20091005,181221,1,0, ,2,9, ,2,5,3,5,7,11
895,1,1,1,2,2,1,2,1,2,2,1,2,2, ,2,5,1,5,5, ,2,1,3,2,1,2,9,2,2,3,4,9,2,2,2,2,2,1,2,3,2,1,3,1, , ,1, , , ,2,1,2,2, ,2,2,2,1, ,1,1,2,2,1,2,2, ,1,2, , ,1, , ,9, , , ,1,9, , ,9, ,1,3, ,1,6,3, ,5,1,0,1,0,0,0,0,0,0,3,1, ,5, , , , , , , , , , , , , ,60188,56,1,7,0,1, ,20091005,181330,2,19, ,2, ,9,9,2,1,3,3,5
896,1,1,1,1,2,2,4,1,3,2,1,1,1, ,3,1,1,3,2, ,3,1,2,3,9,9,9,9,9,2,2,2,9,2,3,2,3,1,3,2,2,4,5,3, ,1, , ,2, , ,1,2,2, ,2,3,2,2, ,2,1,1,2,2,2,3, ,2, , , , , , , , , , ,1,3, , , ,3,1,1, ,1,3,4, ,8,1,1,0,0,0,0,0,0,0,1,1, ,11, , , , , , , , , , , , , ,60827,30,2,1,0,1, ,20091005,181356,1,55, ,2, , ,3,6,8,6,88,88
898,1,1,1,1,1,1,3,1,3,2,3,3,4, ,4,3,1,2,5, ,2,1,1,2,1,9,1,9,2,2,1,1,1,3,3,3,9,1,1,4,4,5,3,4, ,1, , ,3, , ,1,2,2, ,9,9,2,1, ,2,1,2,1,2,2,9, ,1,1,1, , , , , , , , ,1,1, , ,3, ,1,1, ,2,5,3, ,2,1,1,0,0,0,0,0,0,0,4, ,1,3, ,4, , , , , , , , , ,2, ,60617,38,2,1,0,2, ,20091005,182131,1,71, ,3,1, ,3,4,3,3,5,8
899,1,1,1,2,2,2,2,1,1,2,2,2,1, ,2,4,1,2,3, ,2,1,4,3,2,1,4,2,2,2,4,4,3,3,3,4,3,1,3,3,3,3,3,3, , ,1, , , ,3,1,2,2, ,2,2,2,2, ,1,1,2,2,1,1,2, ,1,9, , , , , , , , , ,1,2, , ,2, ,1,1, ,1,6,3, ,9,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60655,67,1,7,0,1, ,20091005,182248,1,42, ,3, , ,2,88,9,3,88,88
900,1,1,1,1,1,2,2,1,5,5,3,2,1, ,2,3,1,4,2, ,3,1,1,2,2,9,2,9,9,2,2,3,2,3,5,5,1,1,2,3,2,1,3,2, , ,1, , , ,3,1,2,1, ,2,2,3,2, ,3,1,1,2,1,2,1, ,1,1,9, , , , , , , , ,1,2,1, , , ,1,2, ,2,6,3, ,3,1,0,1,0,0,0,0,0,0,3,1, ,16, , , , , , , , , , , ,2, ,60068,59,1,6,0,2, ,20091005,182607,2,50, ,3,9, ,1,4,3,3,5,7
905,1,1,1,2,2,2,2,1,3,3,1,2,2, ,2,1,1,3,2, ,2,1,4,3,9,9,2,2,2,2,2,2,2,3,3,3,3,1,2,3,3,2,4,2,1, , ,2, , , ,1,2,1, ,2,2,2,2, ,2,1,1,2,1,2,2, ,1,1, ,1, , , , , , , ,1,1,1, , , ,1,3, ,1,6,2,2, ,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60417,47,1,5,0,1, ,20091005,183533,2,22, ,2,1, ,1,5,3,5,7,11
906,1,1,1,1,3,1,1,1,1,2,1,2,2, ,2,2,1,3,2, ,1,1,2,2,1,9,2,9,2,2,1,4,9,2,3,3,2,1,1,2,1,1,2,1,1, , ,2, , , ,1,2,2, ,2,2,2,2, ,2,1,2,2,2,2,2, ,1,1,1, , , , , , , , ,1,3, , , ,4,1,2, ,1,6,2,2, ,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60510,43,1,99,0,1, ,20091005,183941,2,66, ,2,1, ,4,5,3,5,7,11
907,1,1,1,2,2,1,2,1,1,2,1,1,1, ,5,1,1,3,2, ,2,1,4,4,3,2,9,2,3,4,3,4,9,5,4,2,2,1,1,3,1,2,3,1, , ,1, , , ,2,1,2,2, ,2,1,1,2, ,1,1,2,2,2,1,2, ,1,2, , ,1, , ,4, , , ,1,2, , , ,2,1,4, ,1,4,1,3, ,1,0,1,0,0,0,0,0,0,3,1, ,5, , , , , , , , , , , , , ,60515,63,1,7,0,1, ,20091005,184011,2,21, ,2, ,4,2,2,1,2,2,2
908,1,1,1,2,2,2,4,1,1,1,4,4,2, ,4,4,1,2,4, ,1,1,1,2,1,2,1,2,2,9,2,9,9,4,4,3,3,1,2,2,5,5,4,5, , ,1, , , ,3,1,2,2, ,1,2,2,2, ,1,1,2,2,2,1,2, ,1,1, ,9, , , , , , , ,1,3, , ,3, ,1,2, ,1,2,2,2, ,1,0,1,0,0,0,0,0,0,3,1, ,98, , , , , , , , , , , ,1, ,60617,55,4,2,0,1, ,20091005,184450,1,75, ,3,9, ,3,5,3,5,7,11
909,1,1,1,2,2,2,2,1,1,1,3,1,2, ,1,4,1,3,2, ,2,1,4,4,2,9,2,9,9,4,4,9,2,5,4,4,9,1,1,1,1,3,4,2, , ,1, , , ,2,1,2,3, ,2,3,2,2, ,2,1,2,2,2,1,2, ,1,9, , , , , , , , , ,1,2,1, , , ,1,3, ,2,2,4, ,8,1,0,1,0,0,0,0,0,0,5, ,1,5, , , , , , , , , , , , , ,60136,58,6,3,0,2, ,20091005,184945,2,51, ,2, , ,1,6,8,6,88,88
910,1,1,1,1,2,2,1,1,1,4,1,1,2, ,1,2,1,3,2, ,2,1,1,2,2,9,9,9,9,4,1,4,9,2,3,1,2,1,1,1,1,1,3,1,1, , ,2, , , ,1,2,1, ,2,2,2,2, ,1,1,1,1,2,2,2, ,1,9, , , , , , , , , ,1,2, , ,2, ,1,2, ,1,5,3, ,4,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60048,45,1,5,0,1, ,20091005,185123,2,66, ,2, , ,2,3,2,3,4,6
911,1,1,1,1,2,2,3,1,1,2,1,1,1, ,1,2,1,4,2, ,2,1,1,2,1,2,2,9,3,4,1,4,2,3,5,3,3,1,4,5,2,3,4,4, , ,1, , , ,2,1,2,2, ,2,2,2,2, ,1,1,9,2,2,9,2, ,1,1, ,9, , , , , , , ,1,2, , , ,1,1,1, ,1,2,2,2, ,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60458,99,4,99,0,1, ,20091005,185752,2,63, ,2,9, ,1,5,3,5,7,11
912,1,1,1,1,1,2,3,1,1,2,5,2,1, ,2,2,1,3,2, ,2,1,2,2,3,9,3,9,2,3,2,3,2,4,5,5,2,1,2,4,3,4,4,3,1, , ,2, , , ,1,2,2, ,2,2,2,2, ,1,1,2,2,1,1,2, ,1,9, , , , , , , , , ,1,1, , , ,1,1,1, ,2,3,2,2, ,1,0,1,0,0,0,0,0,0,4, ,1,17, , , , , , , , , , , , , ,60634,54,1,5,0,2, ,20091005,190033,1,52, ,2, , ,1,5,3,5,7,11
913,1,1,1,2,2,2,1,1,1,1,1,1,1, ,1,2,1,4,1, ,2,1,3,3,1,9,9,2,9,3,4,4,2,3,4,3,3,1,1,4,1,2,4,4, , ,1, , , ,2,1,2,1, ,2,2,2,2, ,1,1,2,2,2,1,2, ,1,2, , ,1, , , , , ,2,1,2,1, , , ,1,4, ,2,2,3, ,5,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60464,55,1,5,0,2, ,20091005,191319,2,21, ,2, ,2,1,2,1,3,3,5
917,1,1,1,1,2,2,3,1,2,2,1,1,2, ,2,1,1,3,3, ,2,1,2,2,1,9,9,9,4,4,2,4,4,3,4,2,1,1,2,5,3,2,2,2, , ,1, , , ,2,1,1,1, ,1,1,2,1, ,1,1,2,2,2,2,2, ,1,1,9, , , , , , , , ,1,2,3, , , ,1,1, ,2,2,4, ,4,1,1,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60626,23,1,3,0,2, ,20091005,192725,1,0, ,2,9, ,3,3,2,6,88,88
921,1,1,1,1,3,2,1,1,1,3,1,1,2, ,2,1,1,2,5, ,1,1,1,2,2,9,9,9,9,3,1,4,9,3,3,2,9,1,1,3,2,1,3,1, ,1, , ,2, , ,1,1,1, ,3,2,2,2, ,2,1,2,1,1,2,2, ,1,1, ,9, , , , , , , ,1,1, , , ,1,1,1, ,1,4,2,2, ,1,0,1,0,0,0,0,0,0,5, ,3, , , , , , , , , , , , , , ,60148,47,1,6,0,1, ,20091005,194109,2,62, ,2,9, ,1,5,3,5,7,11
922,1,1,1,1,9,2,3,1,4,1,2,2,5, ,2,4,1,4,1, ,2,1,2,3,3,9,9,9,9,2,3,3,2,4,4,3,2,1,3,2,2,4,3,3, , ,1, , , ,2,1,2,2, ,1,2,2,2, ,2,1,2,2,1,1,2, ,1,1,9, , , , , , , , ,1,2,1, , , ,1,1, ,1,6,2,2, ,1,0,1,0,0,0,0,0,0,1,2, , , , , , , , , , , , ,3, , ,60076,82,6,5,0,1, ,20091005,194243,2,24, ,2,9, ,1,5,3,5,7,11
923,1,1,1,1,2,1,3,1,1,1,1,2,2, ,1,2,1,2,2, ,2,1,1,2,1,9,2,9,9,2,2,3,2,4,4,2,2,1,1,2,2,1,3,1, , ,1, , , ,2,1,2,2, ,2,2,9,2, ,1,1,2,2,1,1,2, ,1,4, , , , , , , , , ,1,1, , , ,1,1,3, ,1,2,3, ,3,1,1,1,0,0,0,0,0,0,5, ,1,99, , , , , , , , , , , ,2, ,60140,63,1,1,0,1, ,20091005,194603,2,45, ,2, , ,1,4,3,3,5,7
924,1,1,1,2,2,1,2,1,1,1,1,1,1, ,1,1,1,4,1, ,2,1,4,2,2,9,2,9,9,2,1,4,9,5,5,2,9,1,1,2,1,9,3,1, , ,1, , , ,2,1,2,2, ,2,1,2,2, ,2,1,2,2,2,1,2, ,1,2, , ,1, , , , ,9, ,1,1,1, , , ,1,2, ,2,3,3, ,5,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60803,78,1,5,0,2, ,20091005,194530,2,31, ,2, ,9,1,2,1,3,3,5
925,1,1,1,1,2,1,2,1,1,4,1,1,1, ,1,1,1,3,1, ,2,1,1,9,1,9,1,2,1,1,1,1,1,2,2,3,2,1,2,2,1,2,3,1,1, , ,1, , , ,1,2,2, ,1,1,2,2, ,2,1,2,2,1,1,2, ,1,1, ,2, , , , , , , ,1,1, , , ,2,1,1, ,2,6,2,2, ,1,1,0,0,0,0,0,0,0,2,1, ,14, , , , , , ,1, , , , ,1, ,60007,30,1,3,0,2, ,20091005,194723,2,79, ,1,2, ,2,5,3,5,7,11
926,1,1,1,2,3,1,2,1,2,2,5,5,2, ,2,3,1,2,1, ,2,1,4,2,2,2,2,2,2,2,4,4,2,2,2,1,3,1,2,3,2,2,4,3, ,1, , ,2, , ,1,9,2, ,2,2,2,2, ,9,1,2,2,2,2,2, ,1,2, , ,1, , , , , ,9,1,3, , , ,3,1,3, ,1,5,1,1, ,1,0,1,0,0,0,0,0,0,1,1, ,20, , , , , , , , ,3, , ,1, ,60438,65,1,99,0,1, ,20091005,194802,2,42, ,2, ,9,3,1,1,1,1,1
927,1,1,1,1,1,1,2,1,1,2,2,1,2, ,1,2,1,4,1, ,2,1,1,2,2,9,9,9,9,3,1,4,9,2,3,2,2,1,4,2,1,1,4,1, , ,1, , , ,3,1,1,1, ,2,1,1,2, ,1,1,1,1,1,2,2, ,1,1,1, , , , , , , , ,1,2,1, , , ,1,1, ,2,5,2,4, ,1,0,1,0,0,0,0,0,0,5, ,3, , , , , , , , , , , , , , ,60510,49,1,3,0,2, ,20091005,195138,2,60, ,3,1, ,1,4,3,4,6,10
928,1,1,1,2,2,1,2,1,5,3,4,4,4, ,2,4,1,3,3, ,2,1,4,9,1,9,9,9,9,4,3,4,3,4,5,3,9,1,2,2,2,2,3,2, , ,1, , , ,2,1,1,1, ,9,1,2,9, ,2,1,2,2,2,2,2, ,2, , , , , , , , , , ,1,2, , , ,2,1,4, ,2,6,3, ,4,1,0,1,0,0,0,0,0,0,1,1, ,17, , , , , , , , , , , , , ,60062,27,1,5,0,2, ,20091005,195534,2,75, ,2, , ,2,3,2,3,4,6
936,1,1,1,1,1,2,2,1,5,3,1,1,2, ,4,1,1,3,2, ,2,1,2,2,2,9,9,9,9,2,2,3,9,5,5,5,1,1,2,4,2,2,3,4,1, , ,2, , , ,1,2,2, ,2,2,2,2, ,2,1,2,2,1,1,2, ,1,1, ,9, , , , , , , ,1,1, , , ,1,1,3, ,2,4,2,2, ,1,0,1,0,0,0,0,0,0,5, ,3, , , , , , , , , , , , , , ,60625,64,1,7,0,2, ,20091005,201951,1,41, ,2,9, ,1,5,3,5,7,11
937,1,1,1,2,2,2,2,1,2,3,1,1,1, ,2,2,1,2,1, ,2,1,4,2,2,2,2,2,2,2,4,4,2,3,3,3,2,1,2,2,2,5,3,3,1, , ,2, , , ,1,2,2, ,2,2,2,2, ,2,1,2,2,2,1,2, ,1,9, , , , , , , , , ,1,3,3, , , ,1,4, ,1,5,3, ,4,1,1,0,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60617,42,1,99,0,1, ,20091005,202017,1,67, ,2, , ,3,3,2,3,4,6
938,1,1,1,1,2,2,2,1,1,2,5,2,2, ,2,2,1,3,1, ,2,1,1,2,9,9,9,9,9,9,9,9,9,3,3,3,2,1,4,2,2,3,3,1, ,1, , ,1, , ,1,2,2, ,2,2,2,2, ,2,1,1,2,1,2,1, ,1,1,9, , , , , , , , ,1,1, , ,1, ,1,2, ,1,6,2,9, ,1,0,1,0,0,0,0,0,0,4, ,1,13, , , , , ,3, , , , , ,2, ,60616,77,1,7,0,1, ,20091005,202612,1,35, ,1,9, ,1,999,999,999,999,999
939,1,1,1,2,2,2,2,1,2,1,3,3,2, ,3,4,1,4,2, ,2,1,2,1,1,9,3,9,9,2,2,4,3,4,5,4,2,1,2,4,3,2,3,1,1, , ,2, , , ,1,2,2, ,2,2,2,2, ,2,1,2,2,2,2,2, ,1,2, , ,1, , , , ,14, ,1,2, , , ,2,1,2, ,1,6,1,1, ,1,0,1,0,0,0,0,0,0,3,1, ,23, , , , , , , , , , , ,1, ,60612,53,1,5,0,1, ,20091005,202933,1,56, ,2, ,14,2,1,1,1,1,1
940,1,1,1,1,1,3,9,1,9,5,9,9,9, ,9,9,1,5,5, ,4,1,1,2,2,2,9,9,9,9,9,3,3,1,1,6,9,1,3,4,3,3,1,1, , ,1, , , ,5,1,9,2, ,2,9,3,2, ,2,1,2,1,1,2,9, ,1,9, , , , , , , , , ,1,2, , , ,3,1,1, ,1,3,3, ,9,1,1,0,0,0,0,0,0,0,1,1, ,3, ,5, , , , , , , , , ,1, ,60612,21,6,1,0,1, ,20091005,202925,1,73, ,5, , ,3,88,9,3,88,88
941,1,1,1,2,2,2,1,1,1,1,5,1,1, ,1,5,1,4,1, ,2,1,4,4,2,9,9,9,9,9,4,4,9,5,5,5,2,1,3,3,3,5,5,3,1, , ,2, , , ,1,1,1, ,1,1,2,1, ,1,1,2,2,2,1,1, ,1,4, , , , , , , , , ,1,1, , ,1, ,1,3, ,2,6,3, ,8,1,0,1,0,0,0,0,0,0,4, ,1,1,1, , , , , , , , , , ,2, ,60610,68,1,7,0,2, ,20091005,203245,1,33, ,2, , ,1,6,8,3,8,12
942,1,1,1,1,9,2,4,1,3,2,5,2,2, ,2,3,1,5,2, ,2,1,1,2,2,9,9,9,9,9,1,3,2,4,4,4,3,1,3,2,3,2,4,4, ,1, , ,4, , ,1,2,2, ,2,2,2,2, ,1,1,9,2,2,1,2, ,1,1,3, , , , , , , , ,1,1,1, , , ,1,1, ,1,3,2,2, ,1,0,1,0,0,0,0,0,0,2,1, ,5, , , , , , , , , , , , , ,60643,55,2,4,0,1, ,20091005,203303,1,54, ,4,3, ,1,5,3,5,7,11
943,1,1,1,1,1,1,3,1,2,2,3,2,2, ,5,9,1,5,5, ,3,1,1,1,1,9,1,9,9,2,2,2,9,3,3,3,2,1,3,5,3,5,4,5, , ,1, , , ,9,1,2,2, ,2,2,2,2, ,2,1,2,2,2,1,2, ,1,1,1, , , , , , , , ,1,1,1, , , ,1,1, ,1,3,2,2, ,1,0,0,1,0,0,0,0,0,1,1, ,3, ,4, , , , , , , , , ,1, ,60637,52,2,1,0,1, ,20091005,203411,1,57, ,9,1, ,1,5,3,5,7,11
