id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,prim14_party,prim14_rep_gov,prim14_rep_gov_other,gov14_quin_raun,gov14_quin_raun_other,gov14_quin_brady,gov14_quin_brady_other,gov14_quin_dill,gov14_quin_dill_other,gov14_quin_ruth,gov14_quin_ruth_other,fix_deficit_il,tax_inc_temp,tax_temp_inc2,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_sales,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50k,pen_refbill,term_lim,term_leader,term_resp,term_expert,term_fresh,term_lobby,crpt_city_com,crpt_county_com,crpt_city_impact,crpt_state_com,crpt_st_impact,crpt_fed_com,crpt_fed_impact,gun_own,schoolgrd,schoolgrd_tax,gun_conceal_expt,gun_conceal_safe,local_ce,national_ce,news_accurate,say_from,say_from_other,q46_a1,q46_a2,q46_a3,q46_a4,q46_a5,q46_a6,q46_a7,q46_a8,q46_a9,q46_a10,q46_a11,q46_a12,q46,hc_medicaid,hc_ins_quality,hc_ins_cost,hc_get_ins,hc_delayed,hc_condition,abort_leg,lg_rights,education,ideology,party_aff1,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,born_again,zip,age,birth_yr,rac_eth1,rac_eth_other,hhinc1,news_loc_tv,news_nat_np,news_npr,news_radio,news_msnbc,news_fox,news_cnn,news_bbc,news_huffpo,news_comedy,news_social,news_oth_dum,news_oth_word,news_no_contact,Generation,hhinc,party_aff,rac_eth
612739,1,2,1,1, ,1,1,3,2,3,2,2, , ,3, ,3, ,3, ,3, ,2,1, ,2,2,1,2,2,2,2,2,2,1,2,2,3,1,3,3,1,1,4,9,4,4,3,4,4,4,1,1,2,2,1,2,2,3,11, ,4,1,5,2,7, , , , , , , , ,1,1, , ,2, ,2,4,2,3,1,1,3, ,1,1, ,3,60429,5,1973,2, ,5,1,1,0,1,1,0,1,0,0,0,0,0, ,0,3,2,1,2
622239,3,2,1,1, ,1,2,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,2,3, ,2,3,2,2,2,2,2,2,1,1,2,1,3,1,1,1,3,2,2,2,2,1,3,2,4,3,2,2, ,2,2,3,3,2,6, ,8,1,3,11, , , , , , , , , ,2,4, ,2,2, ,2,1,4,1,1,1,1, ,5, ,3, ,62246,4,1974,1, ,2,1,0,1,0,0,0,0,1,0,0,1,0, ,0,3,1,1,1
603614,3,2,1,1, ,1,1,2,1,1,2,9, , ,9, ,1, ,3, ,9, ,1,3, ,2,3,2,3,2,2,1,2,2,2,2,1,2,2,3,2,2,9,3,4,2,4,3,2,1,4,1,1,2,2,2,4,4,3,88,PEORIA,10,8,6,5,7,11,2,4,1, , , , ,2,3, , ,2, ,3,3,2,3,3,3, ,1,3,1, ,2,61604,7,1963,2, ,1,1,1,0,1,1,1,1,1,0,1,1,0, ,0,2,1,3,2
621932,2,2,1,1, ,1,1,1,2,2,2,2, , ,3, ,1, ,1, ,3, ,2,2,4,2,2,1,1,3,2,1,1,2,1,2,1,1,1,1,1,4,1,4,1,4,3,4,4,4,3,2,2, ,1,2,3,4,2,1, ,1,11,4,3,6,5,7, , , , , , ,2,3, , ,2, ,2,2,5,1,1,1,4, ,1,1, ,1,60443,4,1974,2, ,6,1,0,1,1,1,1,1,0,0,0,1,0, ,0,3,3,1,2
625908,1,2,1,1, ,1,2,2,2,2,4,2, , ,3, ,3, ,3, ,3, ,2,1, ,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,1,1,4,4,4,4,4,4,4,2,2, ,1,2,2,2,2,88,SOUTH SIDE,6,2,1,5,4,10, , , , , , , ,1,4, ,1,1,3,2,3,5,3,1,4, , ,1,1, ,1,60619,6,1966,2, ,4,1,1,0,1,1,1,0,0,0,1,0,0, ,0,3,2,1,2
625947,3,2,1,1, ,1,2,2,2,3,3,1,10, ,1, ,1, ,1, ,1, ,2,2,4,2,2,2,1,3,3,3,2,2,2,2,2,3,1,1,2,3,2,3,3,3,2,4,3,4,4,1,9, ,1,9,4,4,4,11, ,1,6, , , , , , , , , , , ,2,3, , ,2, ,2,4,2,3,3,3, ,1,2,1, ,2,62821,10,1946,1, ,3,1,0,0,0,0,1,0,0,0,0,0,0, ,0,1,1,3,1
625302,3,2,1,1, ,1,1,2,2,1,2,1,5, ,3, ,3, ,1, ,3, ,3,2,3,2,2,2,2,2,2,2,1,1,2,2,1,4,1,1,2,2,3,4,3,2,3,3,3,3,2,2,2, ,1,2,4,4,3,1, ,5,11,2,4,8,10,9,3, , , , , ,2,3, , ,2, ,2,1,6,1,1,1,3, ,4, ,9, ,60586,3,1982,1, ,7,0,1,1,1,1,0,0,1,1,1,1,0, ,0,3,4,1,1
626383,2,2,1,1, ,1,1,2,2,2,2,2, , ,3, ,3, ,3, ,3, ,3,2,4,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,4,1,4,4,4,3,4,3,3,4,2,1,1,2,2,4,4,3,1, ,5,4,11,1,7,10,3,8,9,6,2, , ,2,3, , ,1,4,2,2,6,2,1,1,4, ,1,2, , ,60618,3,1980,1, ,7,1,1,1,1,1,1,1,1,1,1,1,0, ,0,3,4,1,1
625883,3,2,1,1, ,1,1,1,2,1,2,2, , ,3, ,3, ,3, ,3, ,3,2,3,2,2,1,2,2,2,2,2,2,2,1, ,3,1,2,2,3,1,2,3,3,2,3,3,4,3,2,2, ,2,2,3,2,2,6, ,7,1,5,2,11,10, , , , , , , ,2,3, , ,2, ,2,1,3,1,1,2,1, ,3,1, ,2,61840,1,1993,1, ,4,1,1,0,0,1,0,1,0,0,1,1,0, ,0,4,2,1,1
614148,2,2,1,1, ,1,2,1,1,1,1,2, , ,3, ,3, ,3, ,3, ,1,1, ,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,3,2,2,2,1,2,2,4,4,3,4,2,1,1,2,2,3,4,4,1, ,7,2,3,10,9,11, , , , , , , ,2,3, , ,2, ,2,1,5,1,1,4, , ,4, ,3, ,60035,7,1961,1, ,7,0,1,1,0,0,0,1,0,1,1,1,0, ,0,2,4,1,1
628385,1,2,1,1, ,1,1,2,2,2,3,3, , ,9, ,9, ,9, ,9, ,2,2,4,3,3,3,3,3,3,3,2,2,2,3, ,1,1,1,1,4,2,4,4,1,4,1,4,2,3,2,1,2,9,2,3,3,3,1, ,2,1,4,8,7,11,6, , , , , , ,2,2,1, ,2, ,3,4,6,3,3,1,1, ,3,1, ,2,60646,6,1967,1, ,7,1,1,0,1,0,1,1,1,0,0,1,0, ,0,3,4,3,1
627941,1,2,1,1, ,1,1,2,1,1,5,2, , ,3, ,3, ,3, ,3, ,1,1, ,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,4,1,3,4,4,2,4,4,3,4,2,1,1,2,2,4,4,2,1, ,8,1,3, , , , , , , , , , ,9,3, , ,1,2,1,1,4,1,1,2,4, ,4, ,1,2,60624,7,1961,2, ,1,1,0,1,0,0,0,0,1,0,0,0,0, ,0,2,1,1,2
626046,3,2,1,1, ,1,1,2,2,2,2,3, , ,1, ,1, ,9, ,1, ,3,1, ,2,2,1,1,1,3,2,2,1,1,2,2,4,1,1,9,4,2,9,4,3,2,4,4,4,4,1,2, ,1,1,3,1,2,6, ,5,1,8,7,6,4,2, , , , , , ,9,3, , ,2, ,4,1,6,2,9,3, ,3,4, ,1,2,61920,9,1953,5, ,3,1,1,0,1,1,1,1,1,0,0,0,0, ,0,2,1,9,3
621783,2,2,1,1, ,1,2,2,2,1,3,1,3, ,1, ,1, ,3, ,9, ,2,1, ,2,1,2,2,2,2,1,2,1,1,2,1,3,1,2,3,2,2,3,3,3,2,3,3,3,2,1,1,1,2,1,2,2,2,1, ,4,2,10,3,1,8,6, , , , , , ,2,4, ,1,1,3,2,1,4,3,3,1,1, ,4, ,1,2,60563,9,1952,1, ,1,1,1,1,1,0,1,0,1,0,1,0,0, ,0,2,1,3,1
613620,2,2,1,1, ,1,1,2,2,2,3,3, , ,3, ,3, ,3, ,3, ,2,2,3,2,1,2,1,1,2,1,2,1,1,2,1,3,1,1,1,3,1,2,4,4,4,3,3,3,4,1,1,2,2,1,3,2,2,1, ,2,4,8,7,1, , , , , , , , ,2,2,2, ,1,9,2,2,4,2,1,1,1, ,4, ,1,2,60630,6,1966,1, ,5,1,1,0,1,0,0,1,1,0,0,0,0, ,0,3,2,1,1
600412,2,2,1,1, ,1,1,1,2,1,2,2, , ,3, ,1, ,2, ,1, ,2,2,3,2,1,2,3,2,1,2,2,1,1,1, ,1,1,1,1,1,1,1,4,3,3,4,4,2,2,2,2, ,2,1,4,3,2,1, ,7,2,5, , , , , , , , , , ,2,4, ,1,2, ,1,1,5,1,1,4, , ,3,2, , ,60714,10,1948,6,PACIFIC INDIAN,1,0,1,0,0,1,0,1,0,0,0,0,0, ,0,2,1,1,3
611681,3,2,1,1, ,1,2,1,2,1,4,9, , ,1, ,3, ,3, ,3, ,2,2,3,1,1,2,2,1,2,2,2,2,1,3, ,3,1,1,2,3,1,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,3,5, ,5,1,7, , , , , , , , , , ,2,3, , ,1,2,1,1,2,3,1,3, ,1,5, ,1,2,60403,10,1945,1, ,1,1,0,0,0,1,0,1,0,0,0,0,0, ,0,1,1,1,1
621438,2,2,1,1, ,1,2,2,2,2,2,1,10, ,1, ,1, ,1, ,1, ,3,2,3,2,2,3,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,9,3,2,3,4,3,4,3,2,1,1,2,1,2,3,3,1, ,5,4,7,8,1, , , , , , , , ,1,3, , ,2, ,3,3,2,3,3,4, , ,1,1, ,2,60047,5,1970,1, ,1,1,0,0,1,1,0,1,1,0,0,0,0, ,0,3,1,3,1
626143,3,2,1,1, ,1,2,3,2,2,3,9, , ,9, ,9, ,9, ,4, ,2,3, ,2,2,2,2,3,2,2,2,1,1,2,1,9,1,2,1,3,1,2,3,2,2,3,2,3,3,2,1,1,2,2,2,3,2,88,SOUTHERN ILLINOIS,7,11,6,4,10,1, , , , , , , ,2,3, , ,2, ,3,3,6,1,3,1,1, ,1,1, ,1,61401,5,1969,4, ,3,1,0,0,1,0,1,1,0,0,1,1,0, ,0,3,1,3,3
626478,3,2,1,1, ,1,1,2,2,1,2,1,1, ,1, ,9, ,9, ,9, ,5,2,4,3,1,2,3,3,2,1,2,2,2,3, ,4,1,1,1,4,1,4,4,3,4,4,4,4,4,1,1,9,1,1,3,3,3,88,CLOSE TO COOK COUNTY,6,4, , , , , , , , , , , ,2,3, , ,2, ,2,3,1,3,3,1,1, ,9, ,1,1,60435,7,1962,2, ,3,0,0,0,1,0,1,0,0,0,0,0,0, ,0,2,1,3,2
626417,3,2,1,1, ,1,1,2,2,1,3,1,1, ,1, ,1, ,1, ,1, ,2,2,4,2,2,2,2,1,2,1,2,2,2,2,2,4,1,1,1,4,1,4,3,4,3,4,3,4,4,2,1,1,1,1,4,4,2,11, ,6,11,9,1, , , , , , , , , ,2,3, , ,1,2,2,1,6,3,3,1,1, ,1,1, ,1,62294,8,1958,1, ,6,1,0,0,0,0,1,0,0,1,0,1,0, ,0,2,3,3,1
627662,1,2,1,1, ,1,1,2,2,2,3,1,1, ,1, ,1, ,1, ,1, ,2,3, ,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,3,2,3,3,4,4,3,3,4,4,9,1,2,2,1,4,4,3,1, ,1,6,7,5,4,11, , , , , , , ,2,2,1, ,2, ,2,1,6,3,3,1,2, ,1,1, ,1,60192,6,1965,1, ,5,1,0,0,1,1,1,1,0,0,0,1,0, ,0,3,2,3,1
626857,2,2,1,1, ,1,1,1,1,1,1,9, , ,3, ,3, ,3, ,3, ,1,1, ,2,2,2,2,2,2,2,2,2,1,1, ,1,2,4,4,1,4,1,1,4,2,4,2,1,1,2,2, ,1,2,4,4,4,1, ,8,2,7,6,10,3,11,5,1, , , , ,2,3, , ,1,2,1,1,6,3,2,1,1, ,9, ,9, ,60015,8,1954,7, ,9,1,1,1,0,1,1,1,1,0,1,1,0, ,0,2,9,2,7
626826,3,2,1,1, ,1,2,2,2,1,2,1,1, ,1, ,1, ,1, ,1, ,3,3, ,2,1,2,2,1,1,2,2,2,1,2,1,4,1,1,2,4,1,4,2,2,1,4,4,4,4,1,1,1,1,8,3,3,2,6, ,11,3,1,5,4,6,2,7, , , , , ,2,2,9, ,2, ,1,1,5,3,3,3, ,3,4, ,1,2,61842,10,1944,1, ,4,1,1,1,1,1,1,1,0,0,0,1,0, ,0,1,2,3,1
627217,2,2,1,1, ,1,2,2,2,1,2,1,10, ,1, ,1, ,1, ,1, ,2,2,3,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,3,4,2,9,3,3,2,4,2,4,2,2,1,1,1,2,3,3,2,4, ,5,1,2,11, , , , , , , , , ,2,3, , ,2, ,2,1,5,3,3,1,1, ,3,1, ,2,60545,3,1981,1, ,6,1,1,0,0,1,0,0,0,0,0,1,0, ,0,3,3,3,1
627913,1,2,1,1, ,1,1,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,2,2,4,2,1,2,2,2,2,3,2,1,1,2,1,1,1,1,2,3,1,3,3,3,3,3,3,3,3,9,9, ,1,2,4,4,3,88,CHICAGO METRO AREA,4,1,6,2,5,3, , , , , , , ,2,1, , ,2, ,2,3,3,2,1,2,1, ,5, ,1,2,60402,10,1948,1, ,2,1,1,1,1,1,1,0,0,0,0,0,0, ,0,2,1,1,1
627391,1,2,1,1, ,1,1,1,1,1,2,2, , ,3, ,3, ,3, ,1, ,3,2,4,2,2,1,2,2,2,3,2,1,2,2,2,2,1,1,2,4,4,9,4,3,3,4,3,3,3,2,2, ,1,9,3,3,3,2, ,8,6,3,10,5,7,11,1,4, , , , ,2,3, , ,2, ,4,1,4,1,1,1,2, ,4, ,3, ,60626,3,1982,1, ,3,1,0,1,1,1,1,1,1,0,1,1,0, ,0,3,1,1,1
601352,3,2,1,1, ,1,2,2,3,2,5,1,1, ,1, ,9, ,9, ,9, ,3,2,9,1,3,2,2,1,2,1,2,1,1,3, ,2,1,2,2,3,2,2,4,9,4,4,4,4,4,2,1,1,1,2,2,3,3,88,MED STATE,1,3,5,7, , , , , , , , , ,1,2,2, ,1,1,3,3,2,2,9,4, , ,2,1, ,2,62521,8,1956,1, ,3,1,0,1,0,1,0,1,0,0,0,0,0, ,0,2,1,9,1
627991,2,2,1,1, ,1,1,2,2,2,4,3, , ,9, ,9, ,9, ,9, ,1,2,3,1,2,2,2,2,1,2,2,1,1,2,2,2,1,4,2,3,2,2,4,4,4,4,3,4,4,2,1,2,1,2,3,3,2,1, ,2,10,6,1,5,7,4, , , , , , ,2,3, , ,2, ,2,1,2,3,3,3, ,4,1,1, ,2,60101,10,1944,1, ,9,1,1,0,1,1,1,1,0,0,1,0,0, ,0,1,9,3,1
604154,2,2,1,1, ,1,2,3,3,1,1,3, , ,9, ,9, ,9, ,9, ,3,1, ,2,2,1,1,2,2,1,1,1,1,1, ,9,3,3,2,2,4,1,9,9,2,9,2,9,2,2,2, ,9,2,1,3,3,1, ,2,9,10,3, , , , , , , , , ,2,3, , ,2, ,1,1,5,1,1,1,1, ,5, ,3, ,60091,1,1990,1, ,3,0,1,1,0,0,0,0,0,1,1,0,0, ,0,4,1,1,1
628958,2,2,1,1, ,1,2,2,1,1,2,3, , ,9, ,9, ,9, ,9, ,2,3, ,2,1,1,2,2,2,2,2,2,1,1, ,1,1,2,2,2,2,3,9,9,1,3,3,3,2,1,1,1,1,8,1,1,3,5, ,11,6,1,3,2, , , , , , , , ,1,3, , ,1,1,3,1,1,9,9,4, , ,4, ,1,2,60559,3,1983,1, ,4,1,1,1,0,0,1,0,0,0,0,1,0, ,0,3,2,9,1
628243,2,2,1,1, ,1,1,2,2,2,3,3, , ,1, ,1, ,1, ,1, ,3,2,4,2,2,2,1,2,2,2,2,2,1,1, ,4,1,2,2,2,2,1,3,4,2,4,1,2,1,1,2, ,1,1,2,2,4,1, ,4,7,1,6,11, , , , , , , , ,1,2,2, ,1,2,2,2,5,2,9,1,1, ,5, ,1,2,60638,1,1990,4, ,3,1,0,0,1,0,1,1,0,0,0,1,0, ,0,4,1,9,3
614212,1,2,1,1, ,1,1,1,1,1,1,2, , ,1, ,1, ,1, ,1, ,1,1, ,2,1,2,2,2,2,2,1,1,2,2,1,4,1,1,1,4,1,4,3,3,3,3,2,2,2,2,2, ,2,2,3,4,4,1, ,11,8,3,2, , , , , , , , , ,2,3, , ,2, ,1,1,5,1,1,1,1, ,5, ,3, ,60622,9,1953,1, ,7,0,1,1,0,0,0,0,1,0,0,1,0, ,0,2,4,1,1
628204,1,2,1,1, ,1,1,2,2,2,1,2, , ,3, ,3, ,3, ,3, ,2,2,4,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,1,4,2,3,4,4,4,4,4,4,4,2,2, ,9,2,4,4,2,1, ,2,7,5,1,10,3,88, , , , , ,MAGAZINES,2,3, , ,1,2,2,1,6,1,1,3, ,2,4, ,1,2,60610,13,1930,1, ,7,1,1,1,0,1,0,1,0,0,1,0,1,MAGAZINES,0,1,4,1,1
629125,2,2,1,1, ,1,2,3,2,2,3,1,7, ,1, ,1, ,1, ,1, ,3,2,3,2,2,2,1,2,2,2,1,1,1,1, ,2,1,1,2,4,1,3,3,3,4,3,3,3,3,1,2, ,1,1,4,3,3,2, ,8,1,5,3,9,4,2,7,10,11,6, , ,2,3, , ,1,1,2,2,6,2,3,1,3, ,2,1, ,2,60522,3,1983,1, ,6,1,1,1,1,1,1,1,1,1,1,1,0, ,0,3,3,3,1
630471,2,2,1,1, ,1,2,1,1,1,5,3, , ,9, ,9, ,3, ,1, ,2,1, ,1,1,2,2,2,2,2,2,2,2,1, ,3,1,1,1,1,1,2,4,4,2,3,1,1,1,2,1,2,2,2,1,2,3,1, ,6,7,8,4, , , , , , , , , ,2,1, , ,2, ,1,1,1,3,3,4, , ,4, ,1,1,60640,5,1970,1, ,1,0,0,0,1,0,1,1,1,0,0,0,0, ,0,3,1,3,1
631440,2,2,1,1, ,1,2,2,2,1,1,1,1, ,1, ,1, ,1, ,1, ,2,2,4,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,4,3,3,3,4,3,4,3,1,1,1,1,1,3,2,2,1, ,1,3,4,6,10,11, , , , , , , ,2,3, , ,2, ,3,2,2,3,3,3, ,1,2,1, ,1,60477,10,1947,1, ,4,1,0,1,1,0,1,0,0,0,1,1,0, ,0,2,2,3,1
629966,2,2,1,1, ,1,2,1,2,1,1,3, , ,9, ,9, ,9, ,9, ,2,2,9,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,4,1,1,2,2,2,4,4,2,2,2,2, ,1,2,4,4,3,4, ,7,5,10,11,2,1, , , , , , , ,2,3, , ,1,2,1,1,5,2,2,1,1, ,5, ,3, ,60046,7,1961,1, ,6,1,1,0,0,1,0,1,0,0,1,1,0, ,0,2,3,2,1
628868,2,2,1,1, ,1,2,3,2,2,3,1,10, ,1, ,1, ,9, ,9, ,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,9,1,1,1,4,9,3,2,4,4,4,3,3,4,1,1,1,2,1,4,4,2,88,COOK COUNTY,4,1,6, , , , , , , , , , ,2,3, , ,2, ,2,2,6,3,9,3, ,2,1,1, ,2,60526,13,1930,1, ,6,1,0,0,1,0,1,0,0,0,0,0,0, ,0,1,3,9,1
630162,2,2,1,1, ,1,2,3,2,1,2,2, , ,3, ,3, ,3, ,3, ,2,2,4,2,2,2,2,2,2,2,2,1,1,2,1,3,2,3,4,4,3,2,2,3,2,2,2,3,3,2,1,1,1,2,3,3,3,1, ,2,4,5,10,1,8,11,7, , , , , ,2,3, , ,1,2,2,1,2,1,1,1,4, ,4, ,1,2,60513,9,1951,1, ,5,1,1,0,1,1,0,1,1,0,1,1,0, ,0,2,2,1,1
613845,2,2,1,1, ,1,2,2,2,2,2,9, , ,9, ,9, ,9, ,3, ,2,2,2,2,2,2,2,2,2,2,2,2,2,1, ,1,1,1,2,1,4,4,3,1,3,9,3,2,3,1,2, ,1,2,2,2,1,1, ,4,7,6,1,5,9, , , , , , , ,2,3, , ,2, ,3,3,3,2,1,1,1, ,1,1, ,1,60629,4,1976,2, ,4,1,0,0,1,1,1,1,0,1,0,0,0, ,0,3,2,1,2
630183,2,2,1,1, ,1,2,2,2,2,3,9, , ,1, ,1, ,1, ,1, ,2,2,4,2,2,2,2,2,2,2,2,1,1,1, ,4,2,1,1,2,2,2,4,2,4,4,4,4,4,2,1,1,2,2,4,4,3,5, ,8,2,6,11,7,5,1, , , , , , ,2,2,1, ,1,2,1,1,2,3,9,1,1, ,3,1, ,2,60047,10,1944,1, ,3,1,1,0,0,1,1,1,1,0,0,1,0, ,0,1,1,9,1
629404,2,2,1,1, ,1,2,1,1,1,3,9, , ,3, ,3, ,3, ,3, ,4,1, ,2,2,2,2,2,2,2,2,1,2,1, ,4,1,9,9,1,1,3,9,1,1,3,3,2,1,2,1,2,2,2,2,2,3,99, ,6,7,1,11, , , , , , , , , ,2,3, , ,1,9,1,1,3,1,1,4, , ,3,1, ,2,60469,4,1978,4, ,1,1,0,0,0,0,1,1,0,0,0,1,0, ,0,3,1,1,3
631094,2,2,1,1, ,1,2,1,2,2,4,2, , ,3, ,3, ,3, ,1, ,2,1, ,2,2,2,1,2,2,2,2,1,1,1, ,3,1,1,1,4,1,3,4,4,3,4,2,3,3,1,1,1,1,1,3,3,2,1, ,10,2,9,5,7,1,11,3, , , , , ,2,3, , ,2, ,1,1,6,1,1,1,3, ,3,1, ,1,60419,3,1981,2, ,4,1,1,1,0,1,0,1,0,1,1,1,0, ,0,3,2,1,2
626756,2,2,1,1, ,1,2,1,2,2,3,2, , ,3, ,3, ,9, ,3, ,3,1, ,2,1,1,2,2,2,2,2,2,1,1, ,2,1,1,3,4,1,1,3,3,2,3,2,4,2,1,2, ,1,2,3,3,3,11, ,11,2,1, , , , , , , , , , ,2,3, , ,2, ,1,1,2,1,1,1,1, ,4, ,1,1,60620,6,1965,2, ,4,1,1,0,0,0,0,0,0,0,0,1,0, ,0,3,2,1,2
621241,1,2,1,1, ,1,2,2,2,2,2,2, , ,3, ,3, ,3, ,3, ,3,3, ,2,2,2,2,2,2,2,1,1,1,1, ,2,1,1,2,3,1,1,4,3,2,3,2,2,2,2,1,1,2,8,4,4,4,1, ,7,2,5,11,3,10,1,9, , , , , ,2,3, , ,2, ,1,1,6,1,1,1,1, ,4, ,1,2,60302,7,1962,1, ,7,1,1,1,0,1,0,1,0,1,1,1,0, ,0,2,4,1,1
631646,2,2,1,1, ,1,2,2,2,2,4,1,10, ,1, ,1, ,1, ,1, ,2,2,4,1,1,2,3,1,3,1,2,2,2,2,2,4,1,1,1,1,1,4,4,4,4,4,4,4,4,1,9, ,1,1,4,4,2,1, ,1,11,6,3,7,4, , , , , , , ,2,2,1, ,2, ,2,2,2,3,3,1,1, ,4, ,1,2,60630,7,1959,1, ,9,1,0,1,1,0,1,1,0,0,0,1,0, ,0,2,9,3,1
631603,2,2,1,1, ,1,2,2,2,1,2,2, , ,3, ,3, ,3, ,3, ,1,2,3,2,3,2,1,2,2,2,2,2,1,2,1,4,1,1,3,3,9,3,2,3,2,3,3,3,2,2,2, ,1,2,3,3,3,1, ,11,9,7,1,6, , , , , , , , ,2,3, , ,2, ,1,1,6,1,1,1,3, ,1,1, ,2,60189,3,1980,1, ,5,1,0,0,0,0,1,1,0,1,0,1,0, ,0,3,2,1,1
064050,3,1, , ,1,1,2,3,2,1,2,9, , ,1, ,9, ,9, ,1, ,2,2,4,1,1,1,2,1,1,2,2,2,2,1, ,4,2,4,3,3,1,3,2,4,1,4,1,3,2,2,1,2,2,2,1,1,2,88,MILAN ILLINOIS,1,6,7,4, , , , , , , , , ,2,3, , ,2, ,2,2,3,1,2,4, , ,4, ,1,3,61264,8,1954,1, ,6,1,0,0,1,0,1,1,0,0,0,0,0, ,0,2,3,2,1
066402,3,1, , ,1,1,2,2,2,1,3,1,2, ,1, ,9, ,1, ,1, ,2,2,3,2,2,2,2,3,2,2,2,3,2,3, ,2,1,1,2,3,2,9,2,1,9,9,3,3,2,2,1,1,1,2,3,2,2,5, ,1,7,2,3, , , , , , , , , ,1,1, , ,1,2,2,1,4,3,3,3, ,2,1,1, ,3,61241,13,1931,1, ,2,1,1,1,0,0,0,1,0,0,0,0,0, ,0,1,1,3,1
063305,2,1, , ,1,1,1,2,2,2,4,3, , ,3, ,4, ,3, ,3, ,2,3, ,2,1,2,3,3,2,1,2,2,2,2,1,3,1,1,3,9,9,3,3,4,4,4,4,4,4,2,1,2,1,2,3,3,2,5, ,7,8,6,4,5,2,1, , , , , , ,1,3, , ,2, ,1,4,2,2,2,3, ,3,3,1, ,2,60803,13,1928,1, ,9,1,1,0,1,1,1,1,1,0,0,0,0, ,0,1,9,2,1
065201,2,1, , ,1,1,2,1,3,1,3,2, , ,3, ,9, ,9, ,9, ,1,1, ,2,2,3,2,2,2,2,2,1,2,2,1,3,1,2,2,3,2,3,4,4,3,3,2,3,2,1,1,1,2,8,2,2,2,5, ,11,1,2,7, , , , , , , , , ,2,3, , ,2, ,4,1,5,2,1,3, ,1,1,1, ,2,60411,9,1951,2, ,6,1,1,0,0,0,0,1,0,0,0,1,0, ,0,2,3,1,2
058134,2,1, , ,1,1,2,1,2,2,3,3, , ,1, ,9, ,1, ,1, ,2,2,4,1,1,2,2,2,2,1,2,2,2,1, ,1,1,1,1,4,1,3,4,3,4,4,4,2,2,1,1,1,1,2,3,2,2,5, ,99, , , , , , , , , , , , ,2,2,1, ,1,2,2,1,1,1,1,4, , ,4, ,3, ,60156,7,1959,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,1,1,1
061286,2,1, , ,1,1,1,2,2,2,3,2, , ,2, ,2, ,2, ,8,KIRK DILLARD,2,2,4,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,9,3,1,2,4,3,2,4,3,3,3,1,1,2,2,1,3,3,2,1, ,1,4,11,5,6,9,2,7,3, , , , ,2,3, , ,2, ,2,1,2,2,1,1,1, ,5, ,1,2,60452,7,1960,3, ,2,1,1,1,1,1,1,1,0,1,0,1,0, ,0,2,1,1,3
050044,1,1, , ,1,1,2,2,2,2,3,2, , ,1, ,1, ,1, ,3, ,2,2,4,1,2,1,2,1,1,1,2,2,2,1, ,1,1,2,1,1,1,4,4,3,4,4,4,4,2,2,1,2,1,1,2,2,4,1, ,2,1,4,5,11,10,6,7, , , , , ,2,3, , ,2, ,1,1,3,3,2,1,2, ,4, ,2, ,60608,99,0,7, ,2,1,1,0,1,1,1,1,0,0,1,1,0, ,0,0,1,2,7
061598,1,1, , ,1,1,1,2,2,2,2,3, , ,3, ,8,ME,8,ME,8,ME,2,1, ,2,2,2,1,2,1,2,1,2,1,1, ,4,2,4,1,4,1,4,4,4,4,4,3,9,2,9,2, ,1,1,4,9,1,1, ,1,4,5, , , , , , , , , , ,2,3, , ,2, ,1,1,6,2,2,3, ,2,3,2, , ,60614,9,1951,2, ,9,1,0,0,1,1,0,0,0,0,0,0,0, ,0,2,9,2,2
066225,1,1, , ,1,1,2,1,2,1,1,2, , ,3, ,3, ,3, ,3, ,4,3, ,2,1,2,2,2,2,1,2,1,1,1, ,2,1,1,2,4,1,3,3,3,4,4,4,3,3,2,2, ,2,2,3,3,2,1, ,8,2,10,11,4,3,9,1, , , , , ,2,1, , ,2, ,1,1,6,2,1,1,1, ,4, ,1,2,60611,6,1968,1, ,5,1,1,1,1,0,0,0,1,1,1,1,0, ,0,3,2,1,1
